ConnectionState,CpuUtilization,DnsServerList,Hostname,IpAddress,OperatingSystem,GuestState,MemCapacity,MemUsed,MemoryUtilization,vmMoid,Name,ObjectType,PowerState,vCPU_Capacity,vCPU_Used,hostMoid,hostName
connected,6.2528424,"['172.16.20.101', '172.16.10.100']",fmc,172.16.14.89,Other 2.6.x Linux (64-bit),Running,34359738368,1717567488,4.9987793,64b06db3736c6f2d30dc7389,FMC-7.2.4,virtualization.VmwareVirtualMachine,PoweredOn,8796,550,64a81cb2736c6f2d30dc35b4,172.16.14.21
connected,7.0031834,['172.16.10.100'],ubuntu-pod2,172.0.2.1,Ubuntu Linux (64-bit),Running,4294967296,84934656,1.9775391,64a81cb8736c6f2d30dc38d4,ubuntu-pod2,virtualization.VmwareVirtualMachine,PoweredOn,2199,154,64a81cb2736c6f2d30dc35b4,172.16.14.21
connected,21.00955,['172.16.10.100'],FC-Appliance,172.16.14.140,Red Hat Enterprise Linux 6 (64-bit),Running,4294967296,1244659712,28.979492,68963a54736c6f301f75dcaf,FC-clusterinit-rhel_fvm4-new,virtualization.VmwareVirtualMachine,PoweredOn,2199,462,64a81cb2736c6f2d30dc35b4,172.16.14.21
connected,7.3783536,['172.16.20.101'],SpringpathController5QMG4Q02J3,172.16.14.11,Ubuntu Linux (64-bit),Running,60129542144,45097156608,75,64a81cb8736c6f2d30dc38b0,stCtlVM-WMP251000LX,virtualization.VmwareVirtualMachine,PoweredOn,17592,1298,64a81cb2736c6f2d30dc35b4,172.16.14.21
connected,4.668789,"['127.0.0.1', '172.16.10.100', '172.16.10.101']",sna-flowcollector,172.16.14.6,Debian GNU/Linux 11 (64-bit),Running,34359738368,3779067904,10.998535,675a38a9736c6f301f7d3a1f,SNA-7.5.1-FlowCollector,virtualization.VmwareVirtualMachine,PoweredOn,13194,616,64a81cb2736c6f2d30dc35b4,172.16.14.21
connected,0,['172.16.10.100'],ubuntu-pod1,172.0.1.11,Ubuntu Linux (64-bit),Running,34359738368,342884352,0.9979248,67d73f70736c6f301ff6013f,ubuntu-dns,virtualization.VmwareVirtualMachine,PoweredOn,8796,0,64a81cb2736c6f2d30dc35b4,172.16.14.21
connected,1.0004548,"['172.0.1.26', '172.0.1.11']",00-50-56-87-7c-3f,10.128.2.2,Red Hat Enterprise Linux 9 (64-bit),Running,68719476736,2061500416,2.999878,66a1a11e736c6f301ffd444a,OCP-6,virtualization.VmwareVirtualMachine,PoweredOn,39582,396,64a81cb2736c6f2d30dc35b4,172.16.14.21
connected,5.502501,"['127.0.0.1', '172.16.10.100']",sna-manager,172.16.14.5,Debian GNU/Linux 11 (64-bit),Running,17179869184,1717567488,9.997559,675a36e2736c6f301f7d3a0f,SNA-7.5.1-Manager,virtualization.VmwareVirtualMachine,PoweredOn,13194,726,64a81cb2736c6f2d30dc35b4,172.16.14.21
connected,1.1671972,"['172.31.136.4', '10.195.200.67']",localhost.localdomain,192.168.10.254,Ubuntu Linux (64-bit),Running,34359738368,1030750208,2.999878,66187238736c6f301f3ebf03,acisim-6.0-5h-pod13,virtualization.VmwareVirtualMachine,PoweredOn,26388,308,64a81cb2736c6f2d30dc35b4,172.16.14.21
connected,1.0004548,"['172.31.136.4', '10.195.200.67']",localhost.localdomain,192.168.10.254,Ubuntu Linux (64-bit),Running,34359738368,686817280,1.9989014,66187238736c6f301f3ebefd,acisim-6.0-5h-pod10,virtualization.VmwareVirtualMachine,PoweredOn,26388,264,64a81cb2736c6f2d30dc35b4,172.16.14.21
connected,1.1671972,"['172.31.136.4', '10.195.200.67']",localhost.localdomain,192.168.10.254,Ubuntu Linux (64-bit),Running,34359738368,686817280,1.9989014,66187229736c6f301f3ebeb5,acisim-6.0-5h-pod3,virtualization.VmwareVirtualMachine,PoweredOn,26388,308,64a81cb2736c6f2d30dc35b4,172.16.14.21
connected,0,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,0,0,64a81cb8736c6f2d30dc3942,acisim-5.2-1g-pod7,virtualization.VmwareVirtualMachine,PoweredOff,26388,0,64a81cb2736c6f2d30dc35b4,172.16.14.21
connected,0,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,0,0,64a81cb8736c6f2d30dc393a,acisim-5.2-1g-pod15,virtualization.VmwareVirtualMachine,PoweredOff,26388,0,64a81cb2736c6f2d30dc35b4,172.16.14.21
connected,0,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,0,0,64a81cb8736c6f2d30dc3920,acisim-5.2-1g-pod9,virtualization.VmwareVirtualMachine,PoweredOff,26388,0,64a81cb2736c6f2d30dc35b4,172.16.14.21
connected,0,[],cml-controller,,Ubuntu Linux (64-bit),NotRunning,68719476736,0,0,64ff9332736c6f2d30536ced,CML_2.6.0-5,virtualization.VmwareVirtualMachine,PoweredOff,52776,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,CentOS 4/5/6 (32-bit),NotRunning,2147483648,0,0,64a81cb8736c6f2d30dc3966,UCSPE_4.2.2aS9,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,17.29953,"['172.16.10.100', '172.16.20.101']",dev-intersight.thor.iws.navy.mil,172.16.14.105,CentOS 4/5/6/7 (64-bit),Running,68719476736,26800553984,38.99994,64a81cb8736c6f2d30dc3944,dev-intersight,virtualization.VmwareVirtualMachine,PoweredOn,52776,9130,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,4.5020466,['172.16.20.101'],SpringpathController94JW8X4L8V,172.16.14.13,Ubuntu Linux (64-bit),Running,60129542144,45097156608,75,64a81cb8736c6f2d30dc38ba,stCtlVM-WMP251000LH,virtualization.VmwareVirtualMachine,PoweredOn,17592,792,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,1.0004548,"['172.31.136.4', '10.195.200.67']",localhost.localdomain,192.168.10.254,Ubuntu Linux (64-bit),Running,34359738368,686817280,1.9989014,6618721a736c6f301f3ebea2,acisim-6.0-5h-pod1,virtualization.VmwareVirtualMachine,PoweredOn,26388,264,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other (32-bit),NotRunning,137438953472,0,0,6637cc41736c6f301f4df969,nd-ndfc-3.1.1k-dev,virtualization.VmwareVirtualMachine,PoweredOff,70368,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,0,0,64a81cb8736c6f2d30dc396a,acisim-5.2-1g-pod13,virtualization.VmwareVirtualMachine,PoweredOff,26388,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,0,0,64a81cb8736c6f2d30dc393c,acisim-5.2-1g-pod12,virtualization.VmwareVirtualMachine,PoweredOff,26388,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],photon3-hdcs,,Other 3.x or later Linux (64-bit),NotRunning,134217728,0,0,64a81cb8736c6f2d30dc3992,vCLS-16f9413a-d293-4dce-bf1d-c052006652ab,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],clustervm2-nodeb,,CentOS 4/5/6 (64-bit),NotRunning,42949672960,0,0,64acad74736c6f2d30dc5e84,NAE-03,virtualization.VmwareVirtualMachine,PoweredOff,17592,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],clustervm1-nodea,,CentOS 4/5/6 (64-bit),NotRunning,42949672960,0,0,64acad2e736c6f2d30dc5e74,NAE-02,virtualization.VmwareVirtualMachine,PoweredOff,17592,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc398c,pod11-8000v,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc398a,pod2-8000v,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc3988,pod5-8000v,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc3986,pod14-8000v,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc3984,pod6-8000v,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc3982,pod12-8000v,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc397c,pod8-8000v,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],ltrato-3001-ctrl-worker63fd094673,,Ubuntu Linux (64-bit),NotRunning,8589934592,0,0,64a81cb8736c6f2d30dc3978,ltrato-3001-ctrl-worker63fd094673,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Ubuntu Linux (64-bit),NotRunning,8589934592,0,0,64a81cb8736c6f2d30dc3972,kcp-vm-7.0.0,virtualization.VmwareVirtualMachine,PoweredOff,6597,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,0,0,64a81cb8736c6f2d30dc3954,acisim-5.2-1g-pod5,virtualization.VmwareVirtualMachine,PoweredOff,26388,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],ltrato-3001-dev-node-group-61838e3321,,Ubuntu Linux (64-bit),NotRunning,17179869184,0,0,64a81cb8736c6f2d30dc394c,ltrato-3001-dev-node-group-61838e3321,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Red Hat Enterprise Linux 8 (64-bit),NotRunning,8589934592,0,0,64a81cb8736c6f2d30dc3946,BP-RancherCP-agent-002,virtualization.VmwareVirtualMachine,PoweredOff,8796,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,0,0,64a81cb8736c6f2d30dc393e,acisim-5.2-1g-pod4,virtualization.VmwareVirtualMachine,PoweredOff,26388,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,0,0,64a81cb8736c6f2d30dc3936,acisim-5.2-1g-pod14,virtualization.VmwareVirtualMachine,PoweredOff,26388,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,CentOS 4/5 (64-bit),NotRunning,17179869184,0,0,64a81cb8736c6f2d30dc3930,CUCSD_6_8_1_0,virtualization.VmwareVirtualMachine,PoweredOff,8796,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],ltrato-3001-dev-node-group-82a67f6686,,Ubuntu Linux (64-bit),NotRunning,17179869184,0,0,64a81cb8736c6f2d30dc392a,ltrato-3001-dev-node-group-82a67f6686,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],ltrato-3001-dev-node-group-c20379eeda,,Ubuntu Linux (64-bit),NotRunning,17179869184,0,0,64a81cb8736c6f2d30dc391c,ltrato-3001-dev-node-group-c20379eeda,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],ltrato-3001-ctrl-master183d867ec4,,Ubuntu Linux (64-bit),NotRunning,8589934592,0,0,64a81cb8736c6f2d30dc3918,ltrato-3001-ctrl-master183d867ec4,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],pod10-8000v,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc390e,pod10-8000v,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc38fa,pod16-8000v,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Ubuntu Linux (64-bit),NotRunning,8589934592,0,0,64a81cb8736c6f2d30dc38f8,tmpl-ubuntu.20.04.server,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc38f4,pod9-8000v,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc38ee,pod13-8000v,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc38ea,pod15-8000v,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Red Hat Enterprise Linux 8 (64-bit),NotRunning,8589934592,0,0,64a81cb8736c6f2d30dc38d8,BP-RancherCP-server-001,virtualization.VmwareVirtualMachine,PoweredOff,8796,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],node1,,CentOS 4/5/6 (64-bit),NotRunning,137438953472,0,0,64a81cb8736c6f2d30dc38d2,M-CWOM-3.5,virtualization.VmwareVirtualMachine,PoweredOff,17592,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc38d0,c8000v-vga.17.08.01a,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other (64-bit),NotRunning,8589934592,0,0,64a81cb8736c6f2d30dc38ce,nexus9500v.9.3.9,virtualization.VmwareVirtualMachine,PoweredOff,8796,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],candid-vm,,CentOS 4/5/6 (64-bit),NotRunning,42949672960,0,0,64a81cb8736c6f2d30dc38cc,DEV-NAE,virtualization.VmwareVirtualMachine,PoweredOff,17592,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Red Hat Enterprise Linux 8 (64-bit),NotRunning,8589934592,0,0,64a81cb8736c6f2d30dc38c6,BP-RancherCP-agent-001,virtualization.VmwareVirtualMachine,PoweredOff,8796,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc38c0,pod4-8000v,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc38be,pod7-8000v,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Other 2.6.x Linux (64-bit),NotRunning,34359738368,0,0,64a81cb8736c6f2d30dc38bc,FMC_7.2.0-82,virtualization.VmwareVirtualMachine,PoweredOff,8796,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],cwom01,,Red Hat Enterprise Linux 9 (64-bit),NotRunning,137438953472,0,0,676223cc736c6f301f7d7647,cisco-t8c-3.10.3-20240509195413000,virtualization.VmwareVirtualMachine,PoweredOff,17592,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Ubuntu Linux (64-bit),NotRunning,16777216,0,0,67535206736c6f301f7d0b6b,ICS-TEST-Ubuntu,virtualization.VmwareVirtualMachine,PoweredOff,8796,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],,,Ubuntu Linux (64-bit),NotRunning,34359738368,0,0,661837ff736c6f301f3eb6f7,apic_sim_tmpl,virtualization.VmwareVirtualMachine,PoweredOff,26388,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,0,[],StealthWatch,,Debian GNU/Linux 11 (64-bit),NotRunning,17179869184,0,0,66056cf8736c6f301f3e06d7,SNA-7.5-FlowCollector,virtualization.VmwareVirtualMachine,PoweredOff,13194,0,64a81cb2736c6f2d30dc35b6,172.16.14.23
connected,3.0013642,"['127.0.0.1', '172.16.14.100']",sna-flowcollector,172.16.14.6,Debian GNU/Linux 10 (64-bit),Running,34359738368,4465885184,12.997437,64a81cb8736c6f2d30dc394e,SecureNetworkAnalytics_FlowCollector,virtualization.VmwareVirtualMachine,PoweredOn,4398,132,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,2.5845082,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,686817280,1.9989014,64a81cb8736c6f2d30dc3958,acisim-5.2-1g-pod16,virtualization.VmwareVirtualMachine,PoweredOn,26388,682,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,2.5011368,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,1030750208,2.999878,64a81cb8736c6f2d30dc395a,acisim-5.2-1g-pod6,virtualization.VmwareVirtualMachine,PoweredOn,26388,660,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,0,0,64a81cb8736c6f2d30dc3940,acisim-5.2-1g-pod1,virtualization.VmwareVirtualMachine,PoweredOff,26388,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.5006821,['172.16.20.101'],localhost.thor.iws.navy.mil,172.0.12.20,VMware ESXi 6.5 or later,Running,8589934592,84934656,0.98876953,64a81cb8736c6f2d30dc3916,esxi-pod12,virtualization.VmwareVirtualMachine,PoweredOn,4398,66,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.5006821,['172.16.20.101'],localhost.thor.iws.navy.mil,172.0.11.20,VMware ESXi 6.5 or later,Running,8589934592,84934656,0.98876953,64a81cb8736c6f2d30dc390c,esxi-pod11,virtualization.VmwareVirtualMachine,PoweredOn,4398,66,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.5006821,['172.16.20.101'],localhost.thor.iws.navy.mil,172.0.2.20,VMware ESXi 6.5 or later,Running,8589934592,256901120,2.9907227,64a81cb8736c6f2d30dc391a,esxi-pod2,virtualization.VmwareVirtualMachine,PoweredOn,4398,66,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.5006821,['172.16.20.101'],localhost.thor.iws.navy.mil,172.0.14.20,VMware ESXi 6.5 or later,Running,8589934592,342884352,3.9916992,64a81cb8736c6f2d30dc38f6,esxi-pod14,virtualization.VmwareVirtualMachine,PoweredOn,4398,66,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.0004548,['172.16.20.101'],localhost.thor.iws.navy.mil,172.0.9.20,VMware ESXi 6.5 or later,Running,8589934592,84934656,0.98876953,64a81cb8736c6f2d30dc3904,esxi-pod9,virtualization.VmwareVirtualMachine,PoweredOn,4398,44,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.5006821,['172.16.20.101'],localhost.thor.iws.navy.mil,172.0.13.20,VMware ESXi 6.5 or later,Running,8589934592,84934656,0.98876953,64a81cb8736c6f2d30dc38d6,esxi-pod13,virtualization.VmwareVirtualMachine,PoweredOn,4398,66,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],pod1-8000v,,Other 3.x or later Linux (64-bit),NotRunning,4294967296,0,0,64a81cb8736c6f2d30dc38e4,pod1-8000v,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.5006821,['172.16.20.101'],localhost.thor.iws.navy.mil,172.0.8.20,VMware ESXi 6.5 or later,Running,8589934592,170917888,1.9897461,64a81cb8736c6f2d30dc38e2,esxi-pod8,virtualization.VmwareVirtualMachine,PoweredOn,4398,66,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,5.0022736,['172.16.20.101'],SpringpathController43FOGTL8WK,169.254.1.22,Ubuntu Linux (64-bit),Running,60129542144,45097156608,75,64a81cb8736c6f2d30dc38b2,stCtlVM-WMP2510012P,virtualization.VmwareVirtualMachine,PoweredOn,17592,880,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.0004548,"['127.0.0.1', '172.16.10.100']",vcsa-pod1.thor.iws.navy.mil,172.16.14.121,Other 3.x or later Linux (64-bit),Running,12884901888,127926272,0.99283856,678041a9736c6f301f7e4b8a,vcsa-pod1.thor.iws.navy.mil,virtualization.VmwareVirtualMachine,PoweredOn,4398,44,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],capture,,Other 3.x Linux (64-bit),NotRunning,6442450944,0,0,669d7140736c6f301ffd2a7c,pca-capture,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.0004548,"['172.31.136.4', '10.195.200.67']",localhost.localdomain,192.168.10.254,Ubuntu Linux (64-bit),Running,34359738368,1030750208,2.999878,66187238736c6f301f3ebf05,acisim-6.0-5h-pod14,virtualization.VmwareVirtualMachine,PoweredOn,26388,264,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.0004548,"['172.31.136.4', '10.195.200.67']",localhost.localdomain,192.168.10.254,Ubuntu Linux (64-bit),Running,34359738368,1030750208,2.999878,66187238736c6f301f3ebf09,acisim-6.0-5h-pod16,virtualization.VmwareVirtualMachine,PoweredOn,26388,264,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.1671972,"['172.31.136.4', '10.195.200.67']",localhost.localdomain,192.168.10.254,Ubuntu Linux (64-bit),Running,34359738368,1717567488,4.9987793,66187229736c6f301f3ebec1,acisim-6.0-5h-pod9,virtualization.VmwareVirtualMachine,PoweredOn,26388,308,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.0004548,"['172.31.136.4', '10.195.200.67']",localhost.localdomain,192.168.10.254,Ubuntu Linux (64-bit),Running,34359738368,686817280,1.9989014,66187238736c6f301f3ebeff,acisim-6.0-5h-pod11,virtualization.VmwareVirtualMachine,PoweredOn,26388,264,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.1671972,"['172.31.136.4', '10.195.200.67']",localhost.localdomain,192.168.10.254,Ubuntu Linux (64-bit),Running,34359738368,686817280,1.9989014,66187229736c6f301f3ebebf,acisim-6.0-5h-pod8,virtualization.VmwareVirtualMachine,PoweredOn,26388,308,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.1671972,"['172.31.136.4', '10.195.200.67']",localhost.localdomain,192.168.10.254,Ubuntu Linux (64-bit),Running,34359738368,1030750208,2.999878,66187229736c6f301f3ebeb9,acisim-6.0-5h-pod5,virtualization.VmwareVirtualMachine,PoweredOn,26388,308,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.0004548,"['172.31.136.4', '10.195.200.67']",localhost.localdomain,192.168.10.254,Ubuntu Linux (64-bit),Running,34359738368,342884352,0.9979248,66187229736c6f301f3ebebb,acisim-6.0-5h-pod6,virtualization.VmwareVirtualMachine,PoweredOn,26388,264,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0.5002274,['127.0.0.1'],StealthWatch,169.254.20.11,Debian GNU/Linux 11 (64-bit),Running,17179869184,170917888,0.99487305,66056b54736c6f301f3e0690,SNA-7.5-SMC,virtualization.VmwareVirtualMachine,PoweredOn,13194,66,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],E3490742-7BB2-DE2B-D16E-0D25A3CCDFF9,,Other (32-bit),NotRunning,8589934592,0,0,669d6299736c6f301ffd29dd,pca-sensor-ctrl,virtualization.VmwareVirtualMachine,PoweredOff,8796,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,1.0004548,['172.16.20.101'],localhost.thor.iws.navy.mil,172.0.16.20,VMware ESXi 6.5 or later,Running,8589934592,84934656,0.98876953,64a81cb8736c6f2d30dc38f0,esxi-pod16,virtualization.VmwareVirtualMachine,PoweredOn,4398,44,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,0,0,64a81cb8736c6f2d30dc3938,acisim-5.2-1g-pod10,virtualization.VmwareVirtualMachine,PoweredOff,26388,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],,,Red Hat Enterprise Linux 6 (64-bit),NotRunning,34359738368,0,0,64a81cb8736c6f2d30dc3928,acisim-5.2-1g-pod11,virtualization.VmwareVirtualMachine,PoweredOff,26388,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],photon3-hdcs,,Other 3.x or later Linux (64-bit),NotRunning,134217728,0,0,64a81cb8736c6f2d30dc3990,vCLS-cefa4556-6afe-4b41-8e14-969b34425487,virtualization.VmwareVirtualMachine,PoweredOff,2199,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],ltrato-3001-dev-node-group-76dd5980af,,Ubuntu Linux (64-bit),NotRunning,17179869184,0,0,64a81cb8736c6f2d30dc396c,ltrato-3001-dev-node-group-76dd5980af,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],ubuntu-svr-1,,Ubuntu Linux (64-bit),NotRunning,1073741824,0,0,64a81cb8736c6f2d30dc396e,ubuntuSvr-1,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],node1,,CentOS 4/5/6 (64-bit),NotRunning,137438953472,0,0,64a81cb8736c6f2d30dc397a,M-CWOM-3.5-TEST,virtualization.VmwareVirtualMachine,PoweredOff,17592,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],ltrato-3001-dev-node-group-029cd77762,,Ubuntu Linux (64-bit),NotRunning,17179869184,0,0,64a81cb8736c6f2d30dc3948,ltrato-3001-dev-node-group-029cd77762,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],ltrato-3001-dev-node-group-21f06a6202,,Ubuntu Linux (64-bit),NotRunning,17179869184,0,0,64a81cb8736c6f2d30dc3950,ltrato-3001-dev-node-group-21f06a6202,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
connected,0,[],ltrato-3001-dev-node-group-feb976c492,,Ubuntu Linux (64-bit),NotRunning,17179869184,0,0,64a81cb8736c6f2d30dc392c,ltrato-3001-dev-node-group-feb976c492,virtualization.VmwareVirtualMachine,PoweredOff,4398,0,64a81cb2736c6f2d30dc35b8,172.16.14.22
